ticker,entry_date,exit_date,entry_price,exit_price,predicted_return,actual_return,net_return,regime,confidence,holding_days,position_size,exit_reason
UNH,2016-07-13,2016-07-13,121.19627423995115,121.52177402496339,0.0051767207397732,0.0026857243512931604,0.0006857243512931603,mean_reverting,0.06191613352044293,1,0.04776287134923765,regime_change
JPM,2016-07-14,2016-07-14,50.2851605199742,49.75381624412537,0.016978646560625178,-0.010566621849357942,-0.012566621849357942,mean_reverting,0.06191613352044293,1,0.04776287134923765,regime_change
NVDA,2016-07-15,2016-07-15,1.292695790615495,1.2928757159113884,0.05103422619860481,0.00013918610797651178,-0.0018608138920234883,mean_reverting,0.06191613352044293,1,0.04776287134923765,regime_change
UNH,2016-07-15,2016-07-15,121.7895660153839,121.39298560714722,0.005549024303081399,-0.0032562757320818343,-0.005256275732081834,mean_reverting,0.06191613352044293,1,0.04776287134923765,regime_change
AAPL,2016-07-15,2016-07-15,22.551118018003034,22.496693947792053,0.02851588716673475,-0.0024133646131217607,-0.004413364613121761,mean_reverting,0.06191613352044293,1,0.04776287134923765,regime_change
JPM,2016-07-18,2016-07-18,49.81136046716596,49.629664178848266,0.016135571793442244,-0.003647687728534616,-0.0056476877285346165,trending_bear,0.06678858693914608,1,0.048177029889827416,regime_change
AAPL,2016-07-19,2016-07-19,22.697024290171978,22.7449408864975,0.025938463000863624,0.0021111400205122742,0.0001111400205122742,trending_bear,0.07110155063275896,1,0.04854363180378451,regime_change
NVDA,2016-07-19,2016-07-19,1.3000629906955323,1.3129925912618639,0.06488779883375674,0.00994536469299399,0.00794536469299399,trending_bear,0.06638810592729436,1,0.048142989003820025,regime_change
JPM,2016-07-20,2016-07-20,49.79581369523752,49.60637184524536,0.016440099250771462,-0.003804373017209584,-0.005804373017209584,mean_reverting,0.06073901116910297,1,0.04766281594937376,regime_change
AAPL,2016-07-21,2016-07-21,22.75857697069976,22.644731235504153,0.02309147411946052,-0.005002322216462667,-0.007002322216462667,trending_bear,0.07119511261915913,1,0.04855158457262853,regime_change
NVDA,2016-07-21,2016-07-21,1.3285493725971238,1.3056327152252198,0.04810606947443735,-0.017249383308280953,-0.01924938330828095,mean_reverting,0.06137589706686138,1,0.047716951250683225,regime_change
JPM,2016-07-22,2016-07-22,49.63271200401527,49.691736398696904,0.03207303263973544,0.0011892236450198558,-0.0008107763549801443,mean_reverting,0.06009320981418127,1,0.04760792283420542,regime_change
NVDA,2016-07-25,2016-07-25,1.3506508527607228,1.365983102977276,0.07316073123226355,0.011351749554826936,0.009351749554826936,mean_reverting,0.06151040063442656,1,0.047728384053926265,regime_change
AAPL,2016-07-25,2016-07-25,22.398378933039634,22.16874254226685,0.025045048732230603,-0.010252366542207722,-0.012252366542207722,trending_bear,0.07058499950168141,1,0.048499724957642924,regime_change
UNH,2016-07-26,2016-07-26,122.03893875177,121.71081214904785,0.017651872827929304,-0.0026887041634274414,-0.004688704163427442,mean_reverting,0.06363644166066688,1,0.04790909754115669,regime_change
JPM,2016-07-26,2016-07-26,49.69486240752054,49.76158289718628,0.023420662228523362,0.001342603368505229,-0.000657396631494771,trending_bear,0.06594974836853423,1,0.04810572861132542,regime_change
AAPL,2016-07-27,2016-07-27,23.7707740781429,23.446391285896304,0.028515904221938643,-0.013646286451599557,-0.01564628645159956,trending_bear,0.07019014049099993,1,0.048466161941734996,regime_change
NVDA,2016-07-27,2016-07-27,1.4027125624685828,1.3753058509230613,0.05294082593237678,-0.019538366076432195,-0.021538366076432197,mean_reverting,0.0613009753909725,1,0.047710582908232664,regime_change
JPM,2016-07-28,2016-07-28,49.710386258995925,49.7382943763733,0.017268536767044915,0.0005614142129567827,-0.0014385857870432173,trending_bear,0.06655099266117653,1,0.048156834376200004,regime_change
AAPL,2016-07-29,2016-07-29,23.752541726334808,23.733355199813843,0.0528337374901862,-0.0008077673009492108,-0.002807767300949211,trending_bear,0.07005547072802346,1,0.048454715011882,regime_change
NVDA,2016-07-29,2016-07-29,1.3847854330666833,1.4008196112513542,0.0682228626828941,0.011578817773351596,0.009578817773351596,trending_bear,0.06713374026034076,1,0.04820636792212897,regime_change
JPM,2016-08-01,2016-08-01,49.8268901775992,49.50550448799134,0.02158896736392043,-0.0064500451154455435,-0.008450045115445544,mean_reverting,0.061215112957345316,1,0.04770328460137435,regime_change
NVDA,2016-08-02,2016-08-02,1.3997656269643768,1.3748151925206185,0.08497803305415372,-0.017824722912983277,-0.019824722912983275,trending_bear,0.06780889806725077,1,0.04826375633571632,regime_change
AAPL,2016-08-02,2016-08-02,24.176570753552912,23.794845969200136,0.04089652178158929,-0.015789037587006817,-0.01778903758700682,trending_bear,0.07034926831672875,1,0.048479687806921946,regime_change
JPM,2016-08-03,2016-08-03,49.46959762152731,50.172826604843145,0.023251659472974872,0.014215377062412425,0.012215377062412425,mean_reverting,0.06119503972747462,1,0.04770157837683535,regime_change
NVDA,2016-08-04,2016-08-04,1.3865045733878305,1.4040090100169182,0.06728856366872084,0.01262486757351029,0.01062486757351029,trending_bear,0.06680960943800954,1,0.04817881680223081,regime_change
AAPL,2016-08-04,2016-08-04,24.19980876816842,24.242025221824647,0.024761612158076193,0.0017444953412919981,-0.0002555046587080019,trending_bear,0.07113138325719741,1,0.04854616757686178,regime_change
JPM,2016-08-05,2016-08-05,50.595835911861954,51.44536811637879,0.026306323342961953,0.01679055576820038,0.01479055576820038,trending_bear,0.06621100986005467,1,0.04812793583810465,regime_change
NVDA,2016-08-08,2016-08-08,1.4488801565931138,1.4410534811019897,0.042663227002856324,-0.005401879137835405,-0.007401879137835405,trending_bear,0.06594999163329575,1,0.048105749288830144,regime_change
AAPL,2016-08-08,2016-08-08,24.644472147984466,24.814473687171937,0.019120107057266564,0.006898161103498182,0.004898161103498182,trending_bear,0.07086401650903976,1,0.04852344140326838,regime_change
JPM,2016-08-09,2016-08-09,51.40364620228742,51.11172612190247,0.008087790591542661,-0.005678976141812243,-0.007678976141812243,trending_bear,0.06786686892941303,1,0.048268683859000114,regime_change
AAPL,2016-08-10,2016-08-10,24.91723137695053,24.72975158882141,0.017638173088415234,-0.00752410190734689,-0.00952410190734689,trending_bear,0.07018957708520197,1,0.048466114052242174,regime_change
NVDA,2016-08-10,2016-08-10,1.4589488797687393,1.4354111477732658,0.04305701731004942,-0.016133349373560295,-0.018133349373560294,mean_reverting,0.06108547999329768,1,0.04769226579943031,regime_change
JPM,2016-08-11,2016-08-11,50.69683012131153,50.79359074401856,0.01398211013246933,0.001908612875311806,-9.138712468819408e-05,trending_bear,0.0658644280559187,1,0.0480984763847531,regime_change
NVDA,2016-08-12,2016-08-12,1.520096717984196,1.5465446801781655,0.04208481366177522,0.01739886803324081,0.01539886803324081,mean_reverting,0.061109185313005174,1,0.047694280751605436,regime_change
AAPL,2016-08-12,2016-08-12,24.70407135029275,24.770971660614016,0.018152659326173947,0.0027080682116178063,0.0007080682116178062,trending_bear,0.0701032993470444,1,0.04845878044449878,regime_change
JPM,2016-08-15,2016-08-15,50.92208273192039,50.99534070968628,0.019111012692523185,0.0014386288587518764,-0.0005613711412481236,trending_bear,0.0661181344333848,1,0.048120041426837706,regime_change
AAPL,2016-08-16,2016-08-16,25.128102612658115,25.045742272377016,0.02151349789200452,-0.003277618750235856,-0.005277618750235856,trending_bear,0.06981412773046006,1,0.048434200857089105,regime_change
JPM,2016-08-17,2016-08-17,51.1084869865739,51.127236551284795,0.014320490412223792,0.0003668581446330057,-0.0016331418553669943,trending_bear,0.0658911629471816,1,0.04810074885051044,regime_change
AAPL,2016-08-18,2016-08-18,25.03642409909069,24.977052955627443,0.00671960695711061,-0.002371390707725119,-0.004371390707725119,trending_bear,0.06981268782978566,1,0.048434078465531785,regime_change
UNH,2016-08-18,2016-08-18,121.80675931107926,122.11447984313965,0.005766176818099512,0.0025263009524332455,0.0005263009524332455,mean_reverting,0.06292178368128368,1,0.04784835161290912,regime_change
JPM,2016-08-19,2016-08-19,51.0463556266049,51.10396709442139,0.014819648095824055,0.0011286107912954742,-0.0008713892087045259,trending_bear,0.06645567934008309,1,0.04814873274390707,regime_change
NVDA,2016-08-22,2016-08-22,1.5336028750503854,1.5337873234152795,0.00933832864198379,0.00012027126963230505,-0.001879728730367695,trending_bear,0.06585369872478807,1,0.04809756439160699,regime_change
AAPL,2016-08-22,2016-08-22,24.951616961888043,24.846535437583924,0.015161305391163163,-0.0042114114073097415,-0.0062114114073097415,trending_bear,0.07071952661952706,1,0.0485111597626598,regime_change
JPM,2016-08-23,2016-08-23,51.31820769172175,51.03412822151184,0.016731113601394308,-0.00553564676140737,-0.00753564676140737,trending_bear,0.0660215090174738,1,0.04811182826648528,regime_change
UNH,2016-08-23,2016-08-23,122.71809513700383,121.97700588989258,0.006443961672791596,-0.0060389565718396085,-0.008038956571839609,mean_reverting,0.06232724380541984,1,0.047797815723460695,regime_change
AAPL,2016-08-24,2016-08-24,24.88514775483576,24.73662604904175,0.011676292362394806,-0.005968287078590854,-0.007968287078590854,trending_bear,0.06953717717157486,1,0.04841066005958386,regime_change
JPM,2016-08-25,2016-08-25,51.19393397223865,51.26691429710389,0.01282607052339481,0.001425565866940606,-0.000574434133059394,trending_bear,0.06778040492120595,1,0.04826133441830251,regime_change
AAPL,2016-08-26,2016-08-26,24.61926255962919,24.487035101890566,0.012353916502346324,-0.005370894331963046,-0.007370894331963046,trending_bear,0.06913552168844328,1,0.04837651934351768,regime_change
JPM,2016-08-29,2016-08-29,51.64442988398934,51.94974684333801,0.02100699034708906,0.0059119049243939155,0.0039119049243939155,trending_bear,0.06724961507020756,1,0.048216217280967644,regime_change
AAPL,2016-08-30,2016-08-30,24.250234653746784,24.271791672706605,0.03034173590760064,0.0008889406336730475,-0.0011110593663269525,trending_bear,0.06997841320670103,1,0.048448165122569595,regime_change
NVDA,2016-08-30,2016-08-30,1.523143519373064,1.514739339888096,0.0153431530722765,-0.005517654362884526,-0.007517654362884526,mean_reverting,0.061054122770372664,1,0.047689600435481684,regime_change
JPM,2016-08-31,2016-08-31,52.397841620321834,52.376508605957035,0.018399088551667796,-0.0004071353648377314,-0.0024071353648377316,trending_bear,0.06787977278353124,1,0.04826978068660016,regime_change
AAPL,2016-09-01,2016-09-01,24.328171274181585,24.438953914642337,0.03868093078375784,0.004553677266253062,0.002553677266253062,trending_bear,0.06987377055113536,1,0.048439270496846515,regime_change
NVDA,2016-09-01,2016-09-01,1.5103506024890696,1.5520982469916345,0.015981003826748014,0.02764102880070654,0.02564102880070654,trending_bear,0.06782581812124032,1,0.04826519454030543,regime_change
UNH,2016-09-01,2016-09-01,117.63674312718379,116.59151638793946,0.007016062085356861,-0.008885206368849173,-0.010885206368849173,mean_reverting,0.06225363090867923,1,0.04779155862723773,regime_change
JPM,2016-09-02,2016-09-02,52.35124977510077,52.36875720405579,0.00972561947535745,0.00033442236871578676,-0.0016655776312842134,mean_reverting,0.061096510553153655,1,0.04769320339701807,regime_change
AAPL,2016-09-06,2016-09-06,24.731572649306685,24.661056552886965,0.018983422084069928,-0.0028512580829224625,-0.004851258082922463,trending_bear,0.0704733086571726,1,0.048490231235859674,regime_change
NVDA,2016-09-06,2016-09-06,1.5438100958407284,1.5513608295917511,0.042201667794518734,0.004890973165265379,0.0028909731652653793,trending_bear,0.0678934396327387,1,0.048270942368782786,regime_change
UNH,2016-09-06,2016-09-06,117.46479467472372,116.78908753585816,0.006943451348943621,-0.005752422593822161,-0.007752422593822161,mean_reverting,0.061660477484491494,1,0.047741140586181785,regime_change
JPM,2016-09-07,2016-09-07,52.16485952568055,52.11272073554993,0.02068063992809503,-0.0009995002498751507,-0.0029995002498751505,trending_bear,0.06577596564589641,1,0.04809095707990119,regime_change
NVDA,2016-09-08,2016-09-08,1.5285563469380694,1.539563342690468,0.05694931303374259,0.007200909390384785,0.005200909390384785,trending_bear,0.06753390249911194,1,0.04824038171242452,regime_change
UNH,2016-09-08,2016-09-08,116.15014138889134,116.87106251907349,0.019935747433766256,0.006206803724572113,0.004206803724572113,mean_reverting,0.06144191207963753,1,0.047722562526769194,regime_change
